,Name,Country,Runs,Mins,BF,4s,6s,SR,POS,Dismissal,Inns,Opposition,Ground,Date
1195,Inzamam Ul-Haq,Pakistan,123,314,225,11,1,54.66,6,caught,2,v West Indies,St John's,1 May 1993
1196,Inzamam Ul-Haq,Pakistan,21,71,55,3,0,38.18,3,caught,1,v Zimbabwe,Karachi,1 Dec 1993
1197,Inzamam Ul-Haq,Pakistan,57*,120,76,2,0,75.00,2,not out,3,v Zimbabwe,Karachi,1 Dec 1993
1198,Inzamam Ul-Haq,Pakistan,38,113,81,5,0,46.91,3,bowled,1,v Zimbabwe,Rawalpindi,9 Dec 1993
1199,Inzamam Ul-Haq,Pakistan,14,69,52,0,0,26.92,3,bowled,3,v Zimbabwe,Rawalpindi,9 Dec 1993
1200,Inzamam Ul-Haq,Pakistan,33,82,54,6,0,61.11,3,bowled,1,v Zimbabwe,Lahore,16 Dec 1993
1201,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,3,v Zimbabwe,Lahore,16 Dec 1993
1202,Inzamam Ul-Haq,Pakistan,43,118,92,5,0,46.73,7,caught,2,v New Zealand,Auckland,10 Feb 1994
1203,Inzamam Ul-Haq,Pakistan,20*,64,44,2,0,45.45,6,not out,4,v New Zealand,Auckland,10 Feb 1994
1204,Inzamam Ul-Haq,Pakistan,135*,251,195,19,1,69.23,6,not out,2,v New Zealand,Wellington,17 Feb 1994
1205,Inzamam Ul-Haq,Pakistan,5,11,9,1,0,55.55,6,caught,1,v New Zealand,Christchurch,24 Feb 1994
1206,Inzamam Ul-Haq,Pakistan,20,66,39,1,1,51.28,7,caught,3,v New Zealand,Christchurch,24 Feb 1994
1207,Inzamam Ul-Haq,Pakistan,81,166,130,10,0,62.30,6,caught,1,v Sri Lanka,Colombo (PSS),9 Aug 1994
1208,Inzamam Ul-Haq,Pakistan,7*,33,29,0,0,24.13,6,not out,3,v Sri Lanka,Colombo (PSS),9 Aug 1994
1209,Inzamam Ul-Haq,Pakistan,100*,197,125,13,0,80.00,7,not out,2,v Sri Lanka,Kandy,26 Aug 1994
1210,Inzamam Ul-Haq,Pakistan,9,44,39,1,0,23.07,6,caught,2,v Australia,Karachi,28 Sep 1994
1211,Inzamam Ul-Haq,Pakistan,58*,155,89,7,0,65.16,8,not out,4,v Australia,Karachi,28 Sep 1994
1212,Inzamam Ul-Haq,Pakistan,14,59,40,1,0,35.00,6,lbw,2,v Australia,Rawalpindi,5 Oct 1994
1213,Inzamam Ul-Haq,Pakistan,0,2,1,0,0,0.00,6,lbw,3,v Australia,Rawalpindi,5 Oct 1994
1214,Inzamam Ul-Haq,Pakistan,66,174,145,13,0,45.51,3,lbw,1,v Australia,Lahore,1 Nov 1994
1215,Inzamam Ul-Haq,Pakistan,3,14,12,0,0,25.00,3,caught,3,v Australia,Lahore,1 Nov 1994
1216,Inzamam Ul-Haq,Pakistan,19,34,27,4,0,70.37,6,bowled,2,v South Africa,Johannesburg,19 Jan 1995
1217,Inzamam Ul-Haq,Pakistan,95,254,179,16,0,53.07,5,caught,4,v South Africa,Johannesburg,19 Jan 1995
1218,Inzamam Ul-Haq,Pakistan,71,253,197,8,0,36.04,8,caught,2,v Zimbabwe,Harare,31 Jan 1995
1219,Inzamam Ul-Haq,Pakistan,65,121,98,8,0,66.32,6,caught,3,v Zimbabwe,Harare,31 Jan 1995
1220,Inzamam Ul-Haq,Pakistan,47,100,83,7,1,56.62,7,lbw,2,v Zimbabwe,Bulawayo,7 Feb 1995
1221,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v Zimbabwe,Bulawayo,7 Feb 1995
1222,Inzamam Ul-Haq,Pakistan,101,205,168,12,2,60.11,6,caught,1,v Zimbabwe,Harare,15 Feb 1995
1223,Inzamam Ul-Haq,Pakistan,83,249,180,12,0,46.11,3,caught,3,v Zimbabwe,Harare,15 Feb 1995
1224,Inzamam Ul-Haq,Pakistan,95,292,216,12,0,43.98,4,lbw,1,v Sri Lanka,Peshawar,8 Sep 1995
1225,Inzamam Ul-Haq,Pakistan,50,158,107,6,0,46.72,5,bowled,2,v Sri Lanka,Faisalabad,15 Sep 1995
1226,Inzamam Ul-Haq,Pakistan,26,114,49,2,0,53.06,4,caught,4,v Sri Lanka,Faisalabad,15 Sep 1995
1227,Inzamam Ul-Haq,Pakistan,21,61,55,2,0,38.18,4,bowled,2,v Sri Lanka,Sialkot,22 Sep 1995
1228,Inzamam Ul-Haq,Pakistan,0,2,2,0,0,0.00,4,caught,4,v Sri Lanka,Sialkot,22 Sep 1995
1229,Inzamam Ul-Haq,Pakistan,5,37,33,0,0,15.15,5,caught,2,v Australia,Brisbane,9 Nov 1995
1230,Inzamam Ul-Haq,Pakistan,62,181,142,3,0,43.66,4,caught,3,v Australia,Brisbane,9 Nov 1995
1231,Inzamam Ul-Haq,Pakistan,27,88,61,2,0,44.26,5,caught,2,v Australia,Hobart,17 Nov 1995
1232,Inzamam Ul-Haq,Pakistan,40,111,92,3,0,43.47,4,lbw,4,v Australia,Hobart,17 Nov 1995
1233,Inzamam Ul-Haq,Pakistan,39,96,110,3,0,35.45,4,caught,1,v Australia,Sydney,30 Nov 1995
1234,Inzamam Ul-Haq,Pakistan,59,162,135,7,0,43.70,6,caught,3,v Australia,Sydney,30 Nov 1995
1235,Inzamam Ul-Haq,Pakistan,0,15,11,0,0,0.00,4,lbw,1,v New Zealand,Christchurch,8 Dec 1995
1236,Inzamam Ul-Haq,Pakistan,82,156,141,13,0,58.15,4,caught,3,v New Zealand,Christchurch,8 Dec 1995
1237,Inzamam Ul-Haq,Pakistan,148,299,218,18,1,67.88,4,bowled,1,v England,Lord's,25 Jul 1996
1238,Inzamam Ul-Haq,Pakistan,70,187,148,9,0,47.29,5,caught,3,v England,Lord's,25 Jul 1996
1239,Inzamam Ul-Haq,Pakistan,2,11,10,0,0,20.00,4,caught,1,v England,Leeds,8 Aug 1996
1240,Inzamam Ul-Haq,Pakistan,65,94,83,9,0,78.31,4,caught,3,v England,Leeds,8 Aug 1996
1241,Inzamam Ul-Haq,Pakistan,35,111,80,3,0,43.75,4,caught,2,v England,The Oval,22 Aug 1996
1242,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v England,The Oval,22 Aug 1996
1243,Inzamam Ul-Haq,Pakistan,0,6,5,0,0,0.00,4,caught,2,v New Zealand,Lahore,21 Nov 1996
1244,Inzamam Ul-Haq,Pakistan,14,30,22,2,0,63.63,4,caught,4,v New Zealand,Lahore,21 Nov 1996
1245,Inzamam Ul-Haq,Pakistan,1,5,4,0,0,25.00,5,caught,2,v New Zealand,Rawalpindi,28 Nov 1996
1246,Inzamam Ul-Haq,Pakistan,12,50,41,1,0,29.26,5,caught,2,v Sri Lanka,Colombo (RPS),19 Apr 1997
1247,Inzamam Ul-Haq,Pakistan,43,187,134,3,0,32.08,5,caught,2,v Sri Lanka,Colombo (SSC),26 Apr 1997
1248,Inzamam Ul-Haq,Pakistan,54*,130,85,7,0,63.52,5,not out,4,v Sri Lanka,Colombo (SSC),26 Apr 1997
1249,Inzamam Ul-Haq,Pakistan,8,28,22,1,0,36.36,5,caught,1,v South Africa,Rawalpindi,6 Oct 1997
1250,Inzamam Ul-Haq,Pakistan,56,131,82,10,0,68.29,5,caught,3,v South Africa,Rawalpindi,6 Oct 1997
1251,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,2,v South Africa,Sheikhupura,17 Oct 1997
1252,Inzamam Ul-Haq,Pakistan,96,225,169,15,1,56.80,4,caught,2,v South Africa,Faisalabad,24 Oct 1997
1253,Inzamam Ul-Haq,Pakistan,5,12,8,1,0,62.50,5,caught,4,v South Africa,Faisalabad,24 Oct 1997
1254,Inzamam Ul-Haq,Pakistan,92*,273,191,9,2,48.16,5,not out,2,v West Indies,Peshawar,17 Nov 1997
1255,Inzamam Ul-Haq,Pakistan,177,443,320,19,2,55.31,4,caught,2,v West Indies,Rawalpindi,29 Nov 1997
1256,Inzamam Ul-Haq,Pakistan,4,9,8,1,0,50.00,4,lbw,2,v West Indies,Karachi,6 Dec 1997
1257,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v West Indies,Karachi,6 Dec 1997
1258,Inzamam Ul-Haq,Pakistan,0,8,6,0,0,0.00,5,bowled,2,v South Africa,Johannesburg,14 Feb 1998
1259,Inzamam Ul-Haq,Pakistan,6,17,7,1,0,85.71,4,caught,2,v South Africa,Port Elizabeth,6 Mar 1998
1260,Inzamam Ul-Haq,Pakistan,4,57,34,1,0,11.76,3,stumped,4,v South Africa,Port Elizabeth,6 Mar 1998
1261,Inzamam Ul-Haq,Pakistan,24,57,35,4,0,68.57,4,caught,2,v Zimbabwe,Bulawayo,14 Mar 1998
1262,Inzamam Ul-Haq,Pakistan,12,60,47,2,0,25.53,4,caught,4,v Zimbabwe,Bulawayo,14 Mar 1998
1263,Inzamam Ul-Haq,Pakistan,13,23,18,1,1,72.22,4,caught,2,v Zimbabwe,Harare,21 Mar 1998
1264,Inzamam Ul-Haq,Pakistan,10,16,13,2,0,76.92,4,stumped,4,v Zimbabwe,Harare,21 Mar 1998
1265,Inzamam Ul-Haq,Pakistan,14,30,23,2,0,60.86,4,caught,1,v Australia,Rawalpindi,1 Oct 1998
1266,Inzamam Ul-Haq,Pakistan,0,2,2,0,0,0.00,4,lbw,3,v Australia,Rawalpindi,1 Oct 1998
1267,Inzamam Ul-Haq,Pakistan,97,247,185,16,0,52.43,4,caught,2,v Australia,Peshawar,15 Oct 1998
1268,Inzamam Ul-Haq,Pakistan,9,17,12,2,0,75.00,4,caught,2,v Australia,Karachi,22 Oct 1998
1269,Inzamam Ul-Haq,Pakistan,21*,38,28,4,0,75.00,7,not out,4,v Australia,Karachi,22 Oct 1998
1270,Inzamam Ul-Haq,Pakistan,19,37,25,4,0,76.00,4,lbw,1,v Zimbabwe,Peshawar,27 Nov 1998
1271,Inzamam Ul-Haq,Pakistan,2,8,8,0,0,25.00,4,bowled,3,v Zimbabwe,Peshawar,27 Nov 1998
1272,Inzamam Ul-Haq,Pakistan,10,27,17,2,0,58.82,4,caught,1,v India,Chennai,28 Jan 1999
1273,Inzamam Ul-Haq,Pakistan,51,98,74,10,0,68.91,4,caught,3,v India,Chennai,28 Jan 1999
1274,Inzamam Ul-Haq,Pakistan,26,81,62,3,0,41.93,4,bowled,2,v India,Delhi,4 Feb 1999
1275,Inzamam Ul-Haq,Pakistan,6,13,14,1,0,42.85,4,bowled,4,v India,Delhi,4 Feb 1999
1276,Inzamam Ul-Haq,Pakistan,0,6,4,0,0,0.00,4,bowled,1,v Sri Lanka,Lahore,4 Mar 1999
1277,Inzamam Ul-Haq,Pakistan,4,3,3,1,0,133.33,3,lbw,3,v Sri Lanka,Lahore,4 Mar 1999
1278,Inzamam Ul-Haq,Pakistan,200*,535,397,23,2,50.37,4,not out,2,v Sri Lanka,Dhaka,12 Mar 1999
1279,Inzamam Ul-Haq,Pakistan,88,255,199,15,0,44.22,4,lbw,1,v Australia,Brisbane,5 Nov 1999
1280,Inzamam Ul-Haq,Pakistan,12,34,30,2,0,40.00,4,caught,3,v Australia,Brisbane,5 Nov 1999
1281,Inzamam Ul-Haq,Pakistan,12,51,43,2,0,27.90,4,bowled,1,v Australia,Hobart,18 Nov 1999
1282,Inzamam Ul-Haq,Pakistan,118,276,191,12,0,61.78,5,caught,3,v Australia,Hobart,18 Nov 1999
1283,Inzamam Ul-Haq,Pakistan,22,74,50,4,0,44.00,4,caught,1,v Australia,Perth,26 Nov 1999
1284,Inzamam Ul-Haq,Pakistan,8,13,13,1,0,61.53,5,caught,3,v Australia,Perth,26 Nov 1999
1285,Inzamam Ul-Haq,Pakistan,44,143,96,5,0,45.83,4,caught,1,v Sri Lanka,Rawalpindi,26 Feb 2000
1286,Inzamam Ul-Haq,Pakistan,20,111,75,3,0,26.66,4,caught,3,v Sri Lanka,Rawalpindi,26 Feb 2000
1287,Inzamam Ul-Haq,Pakistan,58*,214,163,7,1,35.58,4,not out,2,v Sri Lanka,Peshawar,5 Mar 2000
1288,Inzamam Ul-Haq,Pakistan,9,30,21,0,1,42.85,3,caught,4,v Sri Lanka,Peshawar,5 Mar 2000
1289,Inzamam Ul-Haq,Pakistan,86,244,163,10,0,52.76,4,run out,1,v Sri Lanka,Karachi,12 Mar 2000
1290,Inzamam Ul-Haq,Pakistan,138,335,243,17,1,56.79,4,caught,3,v Sri Lanka,Karachi,12 Mar 2000
1291,Inzamam Ul-Haq,Pakistan,135,406,254,20,0,53.14,4,lbw,1,v West Indies,Georgetown,5 May 2000
1292,Inzamam Ul-Haq,Pakistan,8,35,20,1,0,40.00,4,caught,1,v West Indies,Bridgetown,18 May 2000
1293,Inzamam Ul-Haq,Pakistan,29,118,74,3,0,39.18,4,caught,3,v West Indies,Bridgetown,18 May 2000
1294,Inzamam Ul-Haq,Pakistan,55,163,89,6,1,61.79,4,caught,1,v West Indies,St John's,25 May 2000
1295,Inzamam Ul-Haq,Pakistan,68,202,124,10,0,54.83,4,caught,3,v West Indies,St John's,25 May 2000
1296,Inzamam Ul-Haq,Pakistan,12,61,52,0,0,23.07,6,caught,2,v Sri Lanka,Colombo (SSC),14 Jun 2000
1297,Inzamam Ul-Haq,Pakistan,13,19,15,2,0,86.66,4,caught,4,v Sri Lanka,Colombo (SSC),14 Jun 2000
1298,Inzamam Ul-Haq,Pakistan,112,215,163,18,0,68.71,5,caught,2,v Sri Lanka,Galle,21 Jun 2000
1299,Inzamam Ul-Haq,Pakistan,TDNB,-,-,-,-,-,-,-,-,v Sri Lanka,Kandy,28 Jun 2000
1300,Inzamam Ul-Haq,Pakistan,63,156,104,9,0,60.57,4,bowled,2,v England,Lahore,15 Nov 2000
1301,Inzamam Ul-Haq,Pakistan,0,2,2,0,0,0.00,4,bowled,1,v England,Faisalabad,29 Nov 2000
1302,Inzamam Ul-Haq,Pakistan,71,181,122,3,1,58.19,4,caught,3,v England,Faisalabad,29 Nov 2000
1303,Inzamam Ul-Haq,Pakistan,142,361,257,22,0,55.25,4,caught,1,v England,Karachi,7 Dec 2000
1304,Inzamam Ul-Haq,Pakistan,27,69,45,4,0,60.00,4,bowled,3,v England,Karachi,7 Dec 2000
1305,Inzamam Ul-Haq,Pakistan,130,318,241,22,1,53.94,4,caught,2,v New Zealand,Christchurch,15 Mar 2001
1306,Inzamam Ul-Haq,Pakistan,5,17,12,1,0,41.66,4,lbw,1,v New Zealand,Hamilton,27 Mar 2001
1307,Inzamam Ul-Haq,Pakistan,20,75,52,3,0,38.46,4,caught,3,v New Zealand,Hamilton,27 Mar 2001
1308,Inzamam Ul-Haq,Pakistan,13,29,29,2,0,44.82,4,caught,2,v England,Lord's,17 May 2001
1309,Inzamam Ul-Haq,Pakistan,20,41,33,3,0,60.60,4,caught,3,v England,Lord's,17 May 2001
1310,Inzamam Ul-Haq,Pakistan,114,215,153,18,1,74.50,4,caught,1,v England,Manchester,31 May 2001
1311,Inzamam Ul-Haq,Pakistan,85,282,186,10,1,45.69,4,caught,3,v England,Manchester,31 May 2001
1312,Inzamam Ul-Haq,Pakistan,105*,205,163,15,1,64.41,4,retired notout,2,v Bangladesh,Multan,29 Aug 2001
1313,Inzamam Ul-Haq,Pakistan,43,116,80,5,1,53.75,8,caught,2,v Bangladesh,Dhaka,9 Jan 2002
1314,Inzamam Ul-Haq,Pakistan,30,94,66,3,1,45.45,4,caught,2,v Bangladesh,Chattogram,16 Jan 2002
1315,Inzamam Ul-Haq,Pakistan,10,39,28,1,0,35.71,4,caught,1,v West Indies,Sharjah,31 Jan 2002
1316,Inzamam Ul-Haq,Pakistan,48,92,56,5,0,85.71,4,caught,3,v West Indies,Sharjah,31 Jan 2002
1317,Inzamam Ul-Haq,Pakistan,36,81,72,4,2,50.00,4,caught,1,v West Indies,Sharjah,7 Feb 2002
1318,Inzamam Ul-Haq,Pakistan,6,53,20,1,0,30.00,4,caught,3,v West Indies,Sharjah,7 Feb 2002
1319,Inzamam Ul-Haq,Pakistan,29,92,55,4,0,52.72,4,caught,1,v Sri Lanka,Lahore,6 Mar 2002
1320,Inzamam Ul-Haq,Pakistan,99,300,228,6,1,43.42,4,lbw,3,v Sri Lanka,Lahore,6 Mar 2002
1321,Inzamam Ul-Haq,Pakistan,329,579,436,38,9,75.45,4,caught,1,v New Zealand,Lahore,1 May 2002
1322,Inzamam Ul-Haq,Pakistan,39,92,59,6,0,66.10,4,caught,1,v Zimbabwe,Harare,9 Nov 2002
1323,Inzamam Ul-Haq,Pakistan,112,142,107,20,0,104.67,4,caught,3,v Zimbabwe,Harare,9 Nov 2002
1324,Inzamam Ul-Haq,Pakistan,11,25,17,2,0,64.70,4,bowled,2,v Zimbabwe,Bulawayo,16 Nov 2002
1325,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v Zimbabwe,Bulawayo,16 Nov 2002
1326,Inzamam Ul-Haq,Pakistan,18,30,21,3,0,85.71,4,caught,2,v South Africa,Durban,26 Dec 2002
1327,Inzamam Ul-Haq,Pakistan,13,52,49,1,0,26.53,4,caught,3,v South Africa,Durban,26 Dec 2002
1328,Inzamam Ul-Haq,Pakistan,32,74,41,6,0,78.04,4,caught,2,v South Africa,Cape Town,2 Jan 2003
1329,Inzamam Ul-Haq,Pakistan,60,108,87,10,0,68.96,4,stumped,3,v South Africa,Cape Town,2 Jan 2003
1330,Inzamam Ul-Haq,Pakistan,0,4,5,0,0,0.00,4,caught,2,v Bangladesh,Karachi,20 Aug 2003
1331,Inzamam Ul-Haq,Pakistan,35*,80,61,5,0,57.37,4,not out,4,v Bangladesh,Karachi,20 Aug 2003
1332,Inzamam Ul-Haq,Pakistan,43,161,137,6,1,31.38,4,bowled,2,v Bangladesh,Peshawar,27 Aug 2003
1333,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v Bangladesh,Peshawar,27 Aug 2003
1334,Inzamam Ul-Haq,Pakistan,10,17,16,2,0,62.50,4,caught,2,v Bangladesh,Multan,3 Sep 2003
1335,Inzamam Ul-Haq,Pakistan,138*,317,232,20,1,59.48,4,not out,4,v Bangladesh,Multan,3 Sep 2003
1336,Inzamam Ul-Haq,Pakistan,23,95,64,2,0,35.93,4,lbw,2,v South Africa,Faisalabad,24 Oct 2003
1337,Inzamam Ul-Haq,Pakistan,60,194,144,8,0,41.66,4,lbw,4,v South Africa,Faisalabad,24 Oct 2003
1338,Inzamam Ul-Haq,Pakistan,51,208,157,7,0,32.48,5,lbw,2,v New Zealand,Hamilton,19 Dec 2003
1339,Inzamam Ul-Haq,Pakistan,34,77,52,4,0,65.38,5,lbw,2,v New Zealand,Wellington,26 Dec 2003
1340,Inzamam Ul-Haq,Pakistan,72*,107,88,9,0,81.81,5,not out,4,v New Zealand,Wellington,26 Dec 2003
1341,Inzamam Ul-Haq,Pakistan,77,153,118,13,0,65.25,4,caught,2,v India,Multan,28 Mar 2004
1342,Inzamam Ul-Haq,Pakistan,0,4,1,0,0,0.00,4,run out,3,v India,Multan,28 Mar 2004
1343,Inzamam Ul-Haq,Pakistan,118,323,243,14,0,48.55,4,lbw,2,v India,Lahore,5 Apr 2004
1344,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v India,Lahore,5 Apr 2004
1345,Inzamam Ul-Haq,Pakistan,15,51,28,2,0,53.57,4,caught,1,v India,Rawalpindi,13 Apr 2004
1346,Inzamam Ul-Haq,Pakistan,9,39,28,1,0,32.14,5,caught,3,v India,Rawalpindi,13 Apr 2004
1347,Inzamam Ul-Haq,Pakistan,32,113,67,3,0,47.76,4,caught,2,v Sri Lanka,Faisalabad,20 Oct 2004
1348,Inzamam Ul-Haq,Pakistan,3,40,30,0,0,10.00,4,bowled,4,v Sri Lanka,Faisalabad,20 Oct 2004
1349,Inzamam Ul-Haq,Pakistan,117,332,244,10,1,47.95,4,caught,2,v Sri Lanka,Karachi,28 Oct 2004
1350,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v Sri Lanka,Karachi,28 Oct 2004
1351,Inzamam Ul-Haq,Pakistan,1,24,14,0,0,7.14,4,bowled,2,v Australia,Perth,16 Dec 2004
1352,Inzamam Ul-Haq,Pakistan,0,1,1,0,0,0.00,6,caught,4,v Australia,Perth,16 Dec 2004
1353,Inzamam Ul-Haq,Pakistan,57,159,92,7,0,61.95,4,lbw,1,v India,Mohali,8 Mar 2005
1354,Inzamam Ul-Haq,Pakistan,86,150,105,10,1,81.90,5,lbw,3,v India,Mohali,8 Mar 2005
1355,Inzamam Ul-Haq,Pakistan,30,52,43,4,0,69.76,5,caught,2,v India,Kolkata,16 Mar 2005
1356,Inzamam Ul-Haq,Pakistan,13,35,27,2,0,48.14,4,bowled,4,v India,Kolkata,16 Mar 2005
1357,Inzamam Ul-Haq,Pakistan,184,361,264,25,0,69.69,4,lbw,1,v India,Bengaluru,24 Mar 2005
1358,Inzamam Ul-Haq,Pakistan,31*,55,32,3,0,96.87,4,not out,3,v India,Bengaluru,24 Mar 2005
1359,Inzamam Ul-Haq,Pakistan,50,82,60,7,0,83.33,4,caught,1,v West Indies,Kingston,3 Jun 2005
1360,Inzamam Ul-Haq,Pakistan,117*,244,194,14,0,60.30,5,not out,3,v West Indies,Kingston,3 Jun 2005
1361,Inzamam Ul-Haq,Pakistan,1,5,5,0,0,20.00,6,stumped,2,v Australia,Sydney,14 Oct 2005
1362,Inzamam Ul-Haq,Pakistan,0,4,2,0,0,0.00,6,lbw,4,v Australia,Sydney,14 Oct 2005
1363,Inzamam Ul-Haq,Pakistan,53,147,97,4,1,54.63,5,caught,1,v England,Multan,12 Nov 2005
1364,Inzamam Ul-Haq,Pakistan,72,188,147,8,0,48.97,5,lbw,3,v England,Multan,12 Nov 2005
1365,Inzamam Ul-Haq,Pakistan,109,326,200,13,0,54.50,5,run out,1,v England,Faisalabad,20 Nov 2005
1366,Inzamam Ul-Haq,Pakistan,100*,239,134,9,1,74.62,5,not out,3,v England,Faisalabad,20 Nov 2005
1367,Inzamam Ul-Haq,Pakistan,97,170,101,9,2,96.03,5,run out,2,v England,Lahore,29 Nov 2005
1368,Inzamam Ul-Haq,Pakistan,1,7,7,0,0,14.28,5,lbw,1,v India,Lahore,13 Jan 2006
1369,Inzamam Ul-Haq,Pakistan,119,251,193,12,1,61.65,5,caught,1,v India,Faisalabad,21 Jan 2006
1370,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,3,v India,Faisalabad,21 Jan 2006
1371,Inzamam Ul-Haq,Pakistan,31,110,68,3,0,45.58,5,caught,2,v Sri Lanka,Colombo (SSC),26 Mar 2006
1372,Inzamam Ul-Haq,Pakistan,48,112,89,8,0,53.93,5,caught,4,v Sri Lanka,Colombo (SSC),26 Mar 2006
1373,Inzamam Ul-Haq,Pakistan,15,72,38,1,0,39.47,5,run out,2,v Sri Lanka,Kandy,3 Apr 2006
1374,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v Sri Lanka,Kandy,3 Apr 2006
1375,Inzamam Ul-Haq,Pakistan,69,177,115,10,0,60.00,6,bowled,2,v England,Lord's,13 Jul 2006
1376,Inzamam Ul-Haq,Pakistan,56*,131,111,6,0,50.45,5,not out,4,v England,Lord's,13 Jul 2006
1377,Inzamam Ul-Haq,Pakistan,0,13,3,0,0,0.00,5,caught,1,v England,Manchester,27 Jul 2006
1378,Inzamam Ul-Haq,Pakistan,13,18,19,1,0,68.42,5,caught,3,v England,Manchester,27 Jul 2006
1379,Inzamam Ul-Haq,Pakistan,26,58,52,5,0,50.00,5,hit wicket,2,v England,Leeds,4 Aug 2006
1380,Inzamam Ul-Haq,Pakistan,37,84,73,6,0,50.68,7,stumped,4,v England,Leeds,4 Aug 2006
1381,Inzamam Ul-Haq,Pakistan,31,77,62,5,0,50.00,5,caught,2,v England,The Oval,17 Aug 2006
1382,Inzamam Ul-Haq,Pakistan,0,12,8,0,0,0.00,5,bowled,2,v West Indies,Lahore,11 Nov 2006
1383,Inzamam Ul-Haq,Pakistan,DNB,-,-,-,-,-,-,-,4,v West Indies,Lahore,11 Nov 2006
1384,Inzamam Ul-Haq,Pakistan,31,-,73,4,0,42.46,5,caught,1,v West Indies,Multan,19 Nov 2006
1385,Inzamam Ul-Haq,Pakistan,10,62,38,1,0,26.31,5,lbw,3,v West Indies,Multan,19 Nov 2006
1386,Inzamam Ul-Haq,Pakistan,18,-,64,0,0,28.12,5,caught,1,v West Indies,Karachi,27 Nov 2006
1387,Inzamam Ul-Haq,Pakistan,58*,-,91,3,1,63.73,5,not out,3,v West Indies,Karachi,27 Nov 2006
1388,Inzamam Ul-Haq,Pakistan,42,121,71,6,0,59.15,5,caught,1,v South Africa,Centurion,11 Jan 2007
1389,Inzamam Ul-Haq,Pakistan,35,143,90,3,0,38.88,5,caught,3,v South Africa,Centurion,11 Jan 2007
1390,Inzamam Ul-Haq,Pakistan,92*,168,142,13,0,64.78,8,not out,2,v South Africa,Port Elizabeth,19 Jan 2007
1391,Inzamam Ul-Haq,Pakistan,1,11,5,0,0,20.00,6,lbw,4,v South Africa,Port Elizabeth,19 Jan 2007
1392,Inzamam Ul-Haq,Pakistan,6,37,24,0,0,25.00,6,caught,1,v South Africa,Cape Town,26 Jan 2007
1393,Inzamam Ul-Haq,Pakistan,22,58,42,1,0,52.38,6,caught,3,v South Africa,Cape Town,26 Jan 2007
1394,Inzamam Ul-Haq,Pakistan,14,62,34,1,0,41.17,5,caught,2,v South Africa,Lahore,8 Oct 2007
1395,Inzamam Ul-Haq,Pakistan,3,5,2,0,0,150.00,5,stumped,4,v South Africa,Lahore,8 Oct 2007
